127.0.0.1 - - [15/Dec/2017:01:30:39 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=2853de579d&1513301441700 HTTP/1.0" 200 572 "http://fictional-universirty.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:30:39 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=2853de579d&1513301441847 HTTP/1.0" 200 1 "http://fictional-universirty.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:30:40 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1389 "http://fictional-universirty.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:30:41 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43138 "http://fictional-universirty.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:30:41 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 499 0 "http://fictional-universirty.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:30:41 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils&ver=4.9.1 HTTP/1.0" 200 41526 "http://fictional-universirty.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:30:41 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter,h&load%5B%5D=eartbeat,wp-auth-check&ver=4.9.1 HTTP/1.0" 200 51087 "http://fictional-universirty.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:30:41 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=4.9.1 HTTP/1.0" 200 94627 "http://fictional-universirty.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:30:42 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-universirty.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:31:05 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43138 "http://fictional-universirty.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:31:05 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-universirty.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:31:06 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43138 "http://fictional-universirty.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:31:06 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fictional-universirty.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:31:11 +0000] "GET /wp-admin/customize.php?return=%2Fwp-admin%2Fthemes.php HTTP/1.0" 200 336223 "http://fictional-universirty.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:31:11 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=editor-buttons&ver=4.9.1 HTTP/1.0" 200 6488 "http://fictional-universirty.local/wp-admin/customize.php?return=%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [15/Dec/2017:01:31:11 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon&load%5B%5D=,l10n,buttons,customize-controls,customize-widgets,customize-nav-menus,wp-color-picker,media-views,code-editor&ver=4.9.1 HTTP/1.0" 200 116189 "http://fictional-universirty.local/wp-admin/customize.php?return=%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
